id_patrimonio,id_parlamentar_voz,casa,ano_eleicao,ds_cargo,ds_tipo_bem,ds_bem,valor_bem
7071,2581,senado,2018,SENADOR,Terreno,"UM LOTE DE TERRAS, LOCALIZADO NA COLÔNIA BOA UNIÃO, LOTE 6, VILA DE ABRANTES, CAMAÇARI, BAHIA",28000
7072,2581,senado,2018,SENADOR,Outros bens imóveis,"76% DO IMÓVEL RURAL COM 13,7 HA. COM SEDE, E CERCA DE ARAME FARPADO E OUTRAS BENFEITORIAS, SITUADO NO MUNICÍPIO DE ANDARAÍ, BAHIA, SENDO 38% EM MEU NOME E 38% EM NOME DA ESPOSA",294000
7073,2581,senado,2018,SENADOR,Caderneta de poupança,"POUPANÇA OURO NO BANCO DO BRASIL, AGÊNCIA 1965-8, CONTA 408.442-X",1198.97
7074,24545,senado,2018,SENADOR,Outros bens imóveis,"SALA 1010 DO EMPRESARIAL RIOMAR TRADE CENTER III - TORRE C, SITUADO NA AVENIDA REPUBLICA DO LIBANO, 251, RECIFE-PE",246407.99
7075,24545,senado,2018,SENADOR,Terreno,"LOTE DE TERRENO N. 14 QUADRA A, LOTEAMENTO SAO PAULO, AV. CLAUDIO GUEIROS LEITE, JANGA, PAULISTA-PE",50000
7076,24545,senado,2018,SENADOR,Casa,"CASA N. 4017 DA AV. BEIRA MAR, PRAIA DO JANGA, PAULISTA - PE",25000
7077,24545,senado,2018,SENADOR,Casa,"CASA N. 4023 DA AV. BEIRA MAR, PRAIA DO JANGA, PAULISTA-PE",120000
7078,24545,senado,2018,SENADOR,Outras aplicações e Investimentos,FUNDO DE INVESTIMENTO RF MIX VAN GOGH NO BANCO SANTANDER EM 24.07.2018,204495.2
7079,24545,senado,2018,SENADOR,Depósito bancário em conta corrente no País,CONTA CORRENTE NO BANCO SANTANDER EM 24.07.2018,21057.76
7080,24545,senado,2018,SENADOR,"Jóia, quadro, objeto de arte, de coleção, antiguidade, etc.",OBRAS DE ARTE DIVERSAS (CERAMICAS E TELAS),288217.2
7081,24545,senado,2018,SENADOR,Caderneta de poupança,POUPANÇA NO BANCO DO BRASIL EM 24.07.2018,55034.04
7082,24545,senado,2018,SENADOR,Depósito bancário em conta corrente no País,CONTA CORRENTE NO BANCO DO BRASIL EM 24.07.2018,562.45
7083,24545,senado,2018,SENADOR,Apartamento,"APARTAMENTO 1101 DO EDF PIER MAURICIO DE NASSAU, SITUADO NO CAIS DE SANTA RITA, RECIFE - PE",435220.27
7084,24545,senado,2018,SENADOR,Título de clube e assemelhado,CAMAROTE N. 01 DO ESTADIO ADELMAR DA COSTA CARVALHO,11254.68
7085,24545,senado,2018,SENADOR,Apartamento,"APARTAMENTO 503 DO FUTURO EDIFÍCIO NESTOR REIS, NA CIDADE DO RECIFE - PE",100000
7086,24545,senado,2018,SENADOR,Apartamento,"APARTAMENTO 1102 DO EDF. PIER MAURICIO DE NASSAU, SITUADO NO CAIS DE SANTA RITA, RECIFE - PE",130000
7087,24531,senado,2018,SENADOR,Outros bens imóveis,"2.112,50 HAS PARTE IDEAL DA FAZENDA BOA ESPERANCA ADQ DE DECIO GALVAO E ESPOSA",718283.97
7088,24531,senado,2018,SENADOR,Outros bens imóveis,"AQUISICAO 100 O/O DAS PARTES JORGE A.P. MIRANDA JULIO J. CAMPOS, JOSE T. C. COSTA E 15 O/O PARTE BENEDITO S. C. BRAGA",1321914.51
7089,24531,senado,2018,SENADOR,OUTROS BENS E DIREITOS,"CESSAO DE DIREITO DE UMA SALA C/ 63,00 M2 NO ED. MASTER CENTER RUA DESEMBARGADOR FERREIRA MENDES, CUIABA-MT., ADQ. DE JOSE TEIJE CORREA DA COSTA EM AGOSTO/89",2500
7090,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMÓVEL RURAL COM 120,00 HAS E 8.560,00 M2 SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",3313.34
7091,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 30,00 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1634.89
7092,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 360,00 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",19618.78
7093,24531,senado,2018,SENADOR,Terreno,"1/9 DO TERRENO COM 2.000 M2 SITO NA ROD 29 EM VARZEA GRANDE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",24243.34
7094,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO SEMI REBOQUE COR PRETA ADQURIDO RODOESTE IMPLEMENTOS DE TRANSPORTE LTDA,100000
7095,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO I/FORD RANGER XLSCD4A22C DIESEL PRETA 2017/2018 ADQ. DA FORD MOTOR COMPANY BRASIL LTDA,120100
7096,24531,senado,2018,SENADOR,Apartamento,"1/12 AVOS DE TERRA URBANA C/ AREA DE 10.908,70 M2 CUIABA-MT",486953.98
7097,24531,senado,2018,SENADOR,Terreno,"DOIS LOTES TERRENOS O PRIMEIRO C/ 360,00 M² E O SEGUNDO 4.964,96 M², SITO A AV. FILINTO MUELLER SN V. GRANDE-MT",18030.89
7098,24531,senado,2018,SENADOR,Outros bens móveis,COLHEDORA DE FORRAGENS MARCA NOGUEIRA MOD PECUS 9004 ADQ DA EIXO COMERCIAL AGROSHOP DIST AGRO LTDA,10500
7099,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 120,00 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",6539.56
7100,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 120,00 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",6539.56
7101,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 20,00 HAS SITUADO NO LUGAR DENOMINADO QUILOMBO EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1089.89
7102,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL C/ 27,4931 HAS SITUADO NO LUGAR DENOMINADO GLEBA GIRASSOL EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1493.12
7103,24531,senado,2018,SENADOR,Terreno,"1/9 DO TERRENO URBANO COM 21,00 M2 NA RUA BENEDITO MONTEIRO, EM VARZEA GRANDE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",219.33
7104,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 30,00 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1416.89
7105,24531,senado,2018,SENADOR,OUTROS BENS E DIREITOS,SALDO CREDITO QUIROGRAFARIO BANCO RURAL SA - EM LIQUIDACAO EXTRA JUDICIAL,4207188.98
7106,24531,senado,2018,SENADOR,Terreno,"UM LOTE DE TERRA C/1.547,25 HAVIDO POR DOACAO DE SEUS PAIS",3400.16
7107,24531,senado,2018,SENADOR,Consórcio não contemplado,CONSORCIO NACIONAL MASSEY FERGUSON EM 100 PARCELAS,49627.04
7108,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO TOYOTA SW4 4X4 SRX AT 72 ANO FAB 2016/2016 COR PRATA COM GAS,208000
7109,24531,senado,2018,SENADOR,Depósito bancário em conta corrente no País,SALDO CONTA CORRENTE CAIXA ECONOMICA FEDERAL,3842.7
7110,24531,senado,2018,SENADOR,Terreno,"UNIFICACAO LOTE DE TERRENO COM 450 M2, 1.710,00 M2, 450,00 M2, 900,00 M2, 918,00 M2 MAIS SOBRA DE 586,25 M2, LOCALIZADO NA AV. FILINTO MULLER, BAIRRO JARDIM AEROPORTO EM VARZEA GRANDE-MT",6153.44
7111,24531,senado,2018,SENADOR,OUTROS BENS E DIREITOS,"DIREITO A RECEBER DE MICHELE CRISTINA SACRE DE CAMPOS SOARES DE 33,333% DE VENDAS DO IMOVEL MAT 14.974, EM QUATRO PARCELAS ANUAIS DE R$ 65.000,00",260000
7112,24531,senado,2018,SENADOR,Outros bens imóveis,"11.060,50 HAS AREA DE TERRA DENOMINADA FAZ. SANTA AMÁLIA ADQ.DA EXTINCAO DA EMPRESA AGROPECUARIA SANTA AMALIA LTDA EM ALTA FLORESTA-MT",193.81
7113,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 8,00 HAS SITUADO NO LOCAL DENOMINADO SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",435.9
7114,24531,senado,2018,SENADOR,OUTROS BENS E DIREITOS,"DIREITO A RECEBER EM 60 PARCELAS DE R$ 7.750,00 TOTALIZANDO O VALOR DE R$ 465.000,00 EFETUADO EM 06/12/2010 PARA MICHELLE CRISTINA SACRE DE CAMPOS",379750
7115,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",TRATOR IVECO 4CIL 08X02 AGRICOLA DE RODAS MODELO 4030,70000
7116,24531,senado,2018,SENADOR,Ações (inclusive as provenientes de linha telefônica),ACOES DA TELEMAT S.A APARELHOS,1133.38
7117,24531,senado,2018,SENADOR,Quotas ou quinhões de capital,QUOTA PARTE COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PEQUENOS EMPRESARIOS,7011.57
7118,24531,senado,2018,SENADOR,Quotas ou quinhões de capital,QUOTA CONTA ASSOCIADOS SICREDI,85930.43
7119,24531,senado,2018,SENADOR,Ações (inclusive as provenientes de linha telefônica),AQUISICAO E INTEGRALIZACAO DE ACOES ZPE DE CACERES-MT,86.52
7120,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","VEICULO L200 TRITON 3.2 DIESEL MT/GLX MITSUBISHI, CAMINHONETE PO 180CV FAB 2015/2016 BRANCO, ADQ JC ATUO MOTORS LTDA",104000
7121,24531,senado,2018,SENADOR,Outros bens imóveis,FAZENDA BOA ESPERANCA MUNICIPIO DE CACERES-MT CONSTITUIDA DO IMOVEL-DIREITO DE POSSE 2.054 HAS E 7.831 M2 ADQ. DE VITAL V. ASSUNCAO E ESPOSA,698393.03
7122,24531,senado,2018,SENADOR,Outros bens imóveis,COMPLEXO DENOMINADO FAZ. INES CONSTITUIDA IMÓVEL INVESTIDO CUJO COMPLEXO POSSUI 25 POR CENTO C 4.217 HAS MUNICÍPIO ROSÁRIO DO OESTE-MT ADQ. POR CONTRATO.,358461.95
7123,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",TRATOR DE ESTEIRA KOMATSU MOD. D416-6T ADQ. DA DYMAK  MAQ. RODO LTDA,280000
7124,24531,senado,2018,SENADOR,Outros bens móveis,GRADE ARADORA PESADA CONTROLE REMOTO MARCA SUPER TATU DE 16 DISCOS DE 32 ADQ. EM 23.08.99 DA VEGRADE MAQUINAS AGRICOLAS,10000
7125,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 27 HAS E 22.727 M2, NA SESMARIA QUILOMBO EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1486.11
7126,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",PA CARREGADORA SHAN TUSI SL30W ADQUIRIDO DA TOTAL MAQUINAS COM E IMPLEM. PESADOS LTDA,200000
7127,24531,senado,2018,SENADOR,Outros bens móveis,"1/9 DE 08 EGUAS, 12 CAVALOS, 369 BEZERRAS ATE 12 MESES, 286 BEZERROS ATE 12 MESES, 129 BEZERRAS S/ ANO, 06 BEZERROS S/ ANO, 53 BOIS MAGROS, 1.707 VACAS MAGRAS",125494.43
7128,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO CAMINHAO TRATOR COM CABINE EST M.BENZ AXOR 2644S6X4 COR PRATA ANO 2013 ADQ RODOBENS CAMINHOES CUIABA,335000
7129,24531,senado,2018,SENADOR,Terreno,"1/9 DO TERRENO COM 894,35M², SITO NA PRIMEIRA ZONA DE VARZEA GRANDE-MT, SOB MATRICULA 29.702, LV. 02, EM 16/02/94 RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",3296.81
7130,24531,senado,2018,SENADOR,"Aplicação de renda fixa (CDB, RDB e outros)",SALDO CONTA APLICACAO RENDA FIXA BANCO BRASIL SA,435.52
7131,24531,senado,2018,SENADOR,Apartamento,UM EDIFICIO EM CONDOMINIO NO PARQUE ELDORADO S/N CUIABA-MT,258579.55
7132,24531,senado,2018,SENADOR,Terreno,"UM TERRENO COM 320,00 M2, BAIRRO AGUA LIMPA, V.GRANDE-MT., ADQ. DE LUIZ GUIRADO PRATES E ESPOSA",4794.81
7133,24531,senado,2018,SENADOR,Outros bens imóveis,AQUISICAO 100 10/0 PARTES DE BENEDITO S. C. BRAGA DO TOTAL CORRESP. A 10 0/0 S 4.217 HAS,12223.12
7134,24531,senado,2018,SENADOR,Outros bens imóveis,AQUISICAO 100 0/0 PARTE DE BENEDITO S.C. BRAGA DO TOTAL CORRESP. A 10 0/0 SOBRE 5.554 HAS,16111.55
7135,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 30,00 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1634.89
7136,24531,senado,2018,SENADOR,Depósito bancário em conta corrente no País,SALDO CONTA APLICACAO SICREDI SUDOESTE - COOPERATIVA DE CREDITO DE LIVRE ADM DE ASSOCIADOS DO SUDOESTE DE MT,63344.67
7137,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO I/TOYOTA HILUZ CS4X4 DIESEL ANO 2010/2010,73914
7138,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO HONDA ACCORD EX GAS ADQUIRIDO ATUO CAMPO COMERCIO DE VEICULOS LTDA,120000
7139,24531,senado,2018,SENADOR,Outros bens imóveis,40 HAS TERRA ADQ. ATRAVES DE CARTA DE AFORAMENTO EXPEDIDA PELA PREF. MUNICIPAL N. SRA. LIVRAMENTO,155.26
7140,24531,senado,2018,SENADOR,Outros bens imóveis,"2.155,96 HAS ADQ. DE VITAL VILELA ASSUNÇÃO E ESPOSA",733061.06
7141,24531,senado,2018,SENADOR,Outros bens imóveis,FAZENDA BONANZA MUNICIPIO DE ROSARIO OESTE-MT 2.656 HAS E 5.200 M² ADQ. GETULIO OLIVEIRA A ROSA E OUTROS,903082.83
7142,24531,senado,2018,SENADOR,Terreno,UM LOTE DE TERRA EM CUIABÁ-MT NA RUA FELICIANO GARCIA ADQUIRIDO POR DOAÇÃO DE SEU PAI,2266.78
7143,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","SEMI-REBOQUE BASCULANTE REBAXADO 30M3 C/03 EIXOS BRANCA, ADQ. DA FACCHINI S/A",35000
7144,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",TRATOR AGRICOLA DE RODAS NEW HOLLAND TT3840 4X4 TRACADO ADQ DA VEGRANDE MAQUINAS AGRICOLAS LTDA,58000
7145,24531,senado,2018,SENADOR,Quotas ou quinhões de capital,449.000 QUOTAS DE CAPITAL V.GRANDE ARMAZENS GERAIS LTDA,508.89
7146,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 62,50 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",3406
7147,24531,senado,2018,SENADOR,Terreno,"1/9 DO LOTE DE TERRAS C/3907,00 M2 SITO NA RUA 24 DE MAIO EM VARZEA GRANDE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",8973.07
7148,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 177,00 HA E 2.727,00 M2, SITUADO NA SESMARIA QUILOMBO EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",9660.56
7149,24531,senado,2018,SENADOR,Terreno,"1/9 DO TERRENO C/ 1.869,80 M2, SITO NA RUA 24 DE MAIO EM VARZEA GRANDE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",4294.23
7150,24531,senado,2018,SENADOR,Casa,1/9 DA CASA SITO NA TRAVESSA SANTO ANTONIO S/N EM VARZEA GRANDE-MT RECEBIDO POR HERANCA DE JULIO DOMINHOS DE CAMPOS,2436.86
7151,24531,senado,2018,SENADOR,Outros bens móveis,PLANTADEIRA ADUBADEIRA MARCA BAUDAN 04 LINHA MOD. PLB 04 ADQ. DA EIXO COMERCIAL AGROSHOP DIS PR AGRO LTDA,10000
7152,24531,senado,2018,SENADOR,Outros bens imóveis,"AREA DE TERRA COM 341,00 HA DENOMINADA FAZ SANTA INES LOCALIZADA NA SERRA AZUL, MUNICIPIO DE ROSARIO OESTE",25000
7153,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO F-4000 4X4 P MARCA FORD ANO MOD/FAB 2015/2015 COR PRATA DUBLIN ADQ EXTRA CAMINHOES LTDA,133000
7154,24531,senado,2018,SENADOR,Outros bens imóveis,244.81 HAS ADQ. DE JOSE CARLOS LAMEIRA OTERO,83239.34
7155,24531,senado,2018,SENADOR,Outros bens imóveis,311 HAS ADQ. PLINIO ANTONIO MARAIS E ESPOSA,105745
7156,24531,senado,2018,SENADOR,Terreno,"04 LOTES URBANOS N. 14, 15, 16 E 17 E Q-02 PLANALTO IPIRANGA, CIDADE VARZEA GRANDE-MT COM AREA DE 1.296 M²",2040.09
7157,24531,senado,2018,SENADOR,Terreno,"UM LOTE URBANO C/ 54,50 M² NA AV. COUTO MAGALHAES CENTRO, VARZEA GRANDE/MT, ADQ. DE SILVIO ANTONIO SILVA E ESPOSA",868
7158,24531,senado,2018,SENADOR,Casa,"UMA CASA MATERIAL C/06 PECAS NO LOTE DE RUA 24 DE OUTUBRO, 432 DE CUIABA-MT",22667.24
7159,24531,senado,2018,SENADOR,Quotas ou quinhões de capital,TITULO DE COTAS-PARTES CUIABACREDI LTDA - SISTEMA INTEGRADO CREDITO RURAL COOPERATIVO DE MATO GROSSO,1738
7160,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMÓVEL RURAL COM 120,00 HAS E 8.560,00 M2 SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",6583.12
7161,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 241,00 HAS E 7.210,00 HAS NO LOCAL DENOMINADO SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",13171.78
7162,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 36,00 HA E 3.636,00 M2, SITUADO NA SESMARIA QUILOMBO EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1981.45
7163,24531,senado,2018,SENADOR,Terreno,"1/9 DO TERRENO URBANO COM 1.242,00 M2, SITO NA RUA 24 DE MAIO NA CIDADE DE VARZEA GRANDE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",6812.45
7164,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",SEMI-REBOQUE LS BOIADEIRO 17000X2600 X4400 03 EIXOS 02 PAVIMENTOS COR BRANCA ANO 2012,120000
7165,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 68,00 HAS SITUADO NA SESMARIA QUILOMBO NO MUNICIPIO DE JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",3705.68
7166,24531,senado,2018,SENADOR,OUTROS BENS E DIREITOS,"DIREITO DE POSSE DE UM IMOVEL COM AREA DE 1.120,00 M2 LOCALIZADA NA AV COUTO MAGALHAES, SN, ADQ DE ZEIDE SACRE E ESPOSA",25000
7167,24531,senado,2018,SENADOR,Outras aplicações e Investimentos,SALDO CONTA APLICACAO FUNDO INVESTIMENTO 68000* CAIXA ECONOMICA FEDERAL,1446000
7168,24531,senado,2018,SENADOR,Ações (inclusive as provenientes de linha telefônica),ACOES DA TELEMAT S.A. APARELHOS,1133.38
7169,24531,senado,2018,SENADOR,Outros bens imóveis,LOTE TERRA MUNICIPI CACERES-MT PARTE IDEAL DA FAZ. BOA ESPERANCA 23 HAS ADQ. LUIZ CARLOS OLIVEIRA E ESPOSA,7820.37
7170,24531,senado,2018,SENADOR,Outros bens imóveis,"AREA DE TERRA COM 2.914,3589 HAS, DENOMINADA FAZ. STA. CLARA NO MUNICIPIO DE CASTANHEIRA-MT, ADQ. DE JOSE MAURICIO JUNQUEIRA DE ANDRADE JUNIOR",1300000
7171,24531,senado,2018,SENADOR,Outros bens móveis,DCA 5500 DIST. CALCAREO E ADUBO MARCA SUPER TATU CAP. P/ 5.000 KGS ADQ. DA VEGRANDE MAQUINAS AGRICOLAS,5000
7172,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMÓVEL RURAL COM 120,00 HAS NO LOCAL DENOMINADO SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",6539.56
7173,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 180,00 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",9809.34
7174,24531,senado,2018,SENADOR,Outros bens móveis,"1/9 DO IMOVEL RURAL COM 2,00 HAS SITUADO NA SESMARIA QUILOMBO E TOMBADOR, EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",108.9
7175,24531,senado,2018,SENADOR,Terreno,"1/9 DO TERRENO URBANO C/ 264,04 M2 EM VARZEA GRANDE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1638.86
7176,24531,senado,2018,SENADOR,Terreno,"1/9 DO TERRENO C/ 576,00 M2 SITO NA RUA BRIGADEIRO EDUARDO GOMES EM VARZEA GRANDE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1411.78
7177,24531,senado,2018,SENADOR,Terreno,"1/9 DO TERRENO C/ 661,19 M2, SITO NA RUA LIVRAMENTO EM VARZEA GRANDE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",5245.56
7178,24531,senado,2018,SENADOR,"Aplicação de renda fixa (CDB, RDB e outros)",SALDO CONTA APLICACAO CDB RENDA FIXA 500 - BANCO BRASIL SA,150000
7179,24531,senado,2018,SENADOR,Terreno,"UM LOTE NO JARDIM CALIFORNIA COXIPO C/ 604,45M² ADQ 22.05.81 EM NOME DE SUA ESPOSA LUCIMAR SACRE DE CAMPOS",2040.09
7180,24531,senado,2018,SENADOR,Ações (inclusive as provenientes de linha telefônica),ACAO DO CLUBE OPERARIO DE V. GRANDE-MT,340.01
7181,24531,senado,2018,SENADOR,OUTROS BENS E DIREITOS,"DIREITO A RECEBER DA SRA. GISELLE MARIA SACRE DE CAMPOS REF. VENDA DE UM IMÓVEL DE AREA 1.525,06M2 EM 06 PARCELAS ANUAIS, SENDO DUAS DE R$50.000,00 EM 30/06/15 E 30/06/16, RESTANTE A PARTIR 30/06/17",500000
7182,24531,senado,2018,SENADOR,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",MOTO NXR-125 BROS ES HONDA ANO 2016/2015 COR PRETA GAS ADQ MOTO RACA LTDA,8800
7183,24531,senado,2018,SENADOR,Outros bens imóveis,"AQUISICAO 100 O/O PARTES JORGE A.P. MIRANDA, JOSE C. COSTA E 15 0/0 BENEDITO S.C. BRAGA DO TOTAL DE 4.217 HAS",932001.07
7184,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMÓVEL RURAL C/ 145,00 HAS E 4.544 M2 REG. NO CARTORIO 1 OFICIO DA COMARCA DE ROSARIO OESTE-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",7923.78
7185,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMOVEL RURAL COM 27 HAS E 22.727 M2, NA SESMARIA QUILOMBO EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",1486.11
7186,24531,senado,2018,SENADOR,"Aplicação de renda fixa (CDB, RDB e outros)",SALDO CONTA APLICACAO SICOOB - COOPERATIVA DE CREDITO DE LIVRE ADMISSAO UNIAO E NEGOCIOS,1049402.67
7187,24531,senado,2018,SENADOR,OUTROS BENS E DIREITOS,DIREITO A RECEBER EMPRESTIMO DA SRA. GISELLE MARIA SACRE DE CAMPOS ENVIADO VIA TED PARA SUA CONTA CAIXA ECONOMICA FEDERAL EM 08/04/2016 E 11/04/2016,1031576.6
7188,24531,senado,2018,SENADOR,Terreno,"UM LOTE DE TERRA C/ 11.153,00 M² DESDOBRADO EM 10 LOTES NO N.10 ADQ. DE BENEDITO W. NASCIMENTO JUNIOR E SUA ESPOSA",5666.94
7189,24531,senado,2018,SENADOR,Sala ou conjunto,UMA SALA N. 1008 NO EDIFICIO EMPIRE CENTER 10 ANDAR NA AV. RUBENS DE MENDONCA S/N BAIRRO CONCIL ADQ. DA ENCOL S/A CGC,9067.1
7190,24531,senado,2018,SENADOR,Depósito bancário em conta corrente no País,SALDO CONTA CORRENTE BRADESCO S/A NR. AGENCIA N.60002,15
7191,24531,senado,2018,SENADOR,Outros bens imóveis,"1/9 DO IMÓVEL RURAL COM 60,00 HAS SITUADO NA SESMARIA SALOBA EM JANGADA-MT, RECEBIDO POR HERANCA DE JULIO DOMINGOS DE CAMPOS",6583.12
